115964117099,METHOD_PARAMETER_IN,,id: string,28,,BY_VALUE,1,false,47,id,,,1,__ecma.String,__ecma.String
115964117100,METHOD_PARAMETER_IN,,updateUserDto: UpdateUserDto,48,,BY_VALUE,2,false,47,updateUserDto,,,2,UpdateUserDto,UpdateUserDto
115964117101,METHOD_PARAMETER_IN,,payload: string,98,,BY_VALUE,3,false,47,payload,,,3,__ecma.String,__ecma.String
115964117102,METHOD_PARAMETER_IN,,this,2,src/context/users/users.controller.ts::program:UsersController,BY_VALUE,0,false,46,this,,,0,,src/context/users/users.controller.ts::program:UsersController
115964117103,METHOD_PARAMETER_IN,,temporalId: string,40,,BY_VALUE,1,false,57,temporalId,,,1,__ecma.String,__ecma.String
115964117104,METHOD_PARAMETER_IN,,this,2,src/context/users/users.controller.ts::program:UsersController,BY_VALUE,0,false,56,this,,,0,,src/context/users/users.controller.ts::program:UsersController
115964117105,METHOD_PARAMETER_IN,,userId: number,44,,BY_VALUE,1,false,65,userId,,,1,__ecma.Number,__ecma.Number
115964117106,METHOD_PARAMETER_IN,,this,2,src/context/users/users.controller.ts::program:UsersController,BY_VALUE,0,false,64,this,,,0,,src/context/users/users.controller.ts::program:UsersController
115964117107,METHOD_PARAMETER_IN,,userId: number,44,,BY_VALUE,1,false,70,userId,,,1,__ecma.Number,__ecma.Number
115964117108,METHOD_PARAMETER_IN,,this,2,src/context/users/users.controller.ts::program:UsersController,BY_VALUE,0,false,69,this,,,0,,src/context/users/users.controller.ts::program:UsersController
115964117109,METHOD_PARAMETER_IN,,id: string,28,,BY_VALUE,1,false,75,id,,,1,__ecma.String,__ecma.String
115964117110,METHOD_PARAMETER_IN,,payload: string,60,,BY_VALUE,2,false,75,payload,,,2,__ecma.String,__ecma.String
115964117111,METHOD_PARAMETER_IN,,this,2,src/context/users/users.controller.ts::program:UsersController,BY_VALUE,0,false,74,this,,,0,,src/context/users/users.controller.ts::program:UsersController
115964117112,METHOD_PARAMETER_IN,,this,0,src/context/users/users.controller.ts::program,BY_VALUE,0,false,1,this,,,0,,src/context/users/users.controller.ts::program
115964117113,METHOD_PARAMETER_IN,,this,0,src/context/users/users.module.ts::program:UsersModule,BY_VALUE,0,false,10,this,,,0,,src/context/users/users.module.ts::program:UsersModule
115964117114,METHOD_PARAMETER_IN,,this,0,src/context/users/users.module.ts::program,BY_VALUE,0,false,1,this,,,0,,src/context/users/users.module.ts::program
115964117115,METHOD_PARAMETER_IN,,this,30,src/main.ts::program,BY_VALUE,0,false,27,this,,,0,,src/main.ts::program
115964117116,METHOD_PARAMETER_IN,,this,0,src/main.ts::program,BY_VALUE,0,false,10,this,,,0,,src/main.ts::program
115964117117,METHOD_PARAMETER_IN,,this,0,src/main.ts::program,BY_VALUE,0,false,1,this,,,0,,src/main.ts::program
115964117118,METHOD_PARAMETER_IN,,this,7,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts::program:CreateRoleAliasDto,BY_VALUE,0,false,5,this,,,0,,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts::program:CreateRoleAliasDto
115964117119,METHOD_PARAMETER_IN,,this,0,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts::program,BY_VALUE,0,false,1,this,,,0,,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts::program
115964117120,METHOD_PARAMETER_IN,,this,7,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program:FindRoleAliasDto,BY_VALUE,0,false,5,this,,,0,,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program:FindRoleAliasDto
